,TotalCharges,tenure,MonthlyCharges,MultipleLines_No phone service,SeniorCitizen,Contract_One year,PaymentMethod_Credit card (automatic),InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Mailed check,Contract_Two year,Churn,OnlineSecurity_Yes,TechSupport_Yes
1550,457.1,6,80.8,0,1,0,0,0,0,0,0,0,0,0
1551,566.5,22,25.25,0,0,0,0,1,0,1,1,0,0,0
1552,2471.6,31,80.55,0,0,0,0,0,1,0,1,0,0,1
1553,3107.3,39,81.5,0,0,0,0,0,1,0,0,0,0,1
1554,518.3,26,20.9,0,0,0,0,1,0,1,0,0,0,0
1555,5769.75,53,106.1,0,0,1,0,0,1,0,0,1,1,0
1556,91.7,1,91.7,0,0,0,0,0,0,0,0,1,0,1
1557,832.3,12,67.25,0,0,0,0,0,0,0,0,0,1,1
1558,1555.65,16,95.6,0,0,0,1,0,0,0,0,1,0,0
1559,45.3,2,20.35,0,0,0,0,1,0,1,0,0,0,0
1560,1790.6,39,45.05,1,0,1,0,0,1,0,0,0,1,1
1561,74.95,1,74.95,0,0,0,0,0,0,0,0,1,0,0
1562,246.6,7,34.65,1,0,0,0,0,0,1,0,0,1,1
1563,261.65,4,69.35,0,1,0,0,0,0,0,0,0,0,0
1564,898.35,10,95.35,0,1,0,0,0,0,0,0,1,0,0
1565,4509.5,55,81.55,0,0,0,0,0,0,0,0,0,0,0
1566,5480.25,72,75.4,0,0,0,0,0,1,0,1,0,0,0
1567,653.15,10,67.8,0,0,0,1,0,0,0,0,0,0,0
1568,1183.05,11,111.4,0,1,0,0,0,0,0,0,0,0,1
1569,639.45,15,46.3,0,0,0,0,0,0,0,0,0,0,0
1570,478.75,23,20.4,0,0,0,0,1,1,0,1,0,0,0
1571,20.05,1,20.05,0,0,0,0,1,0,1,0,0,0,0
1572,127.1,3,45.0,0,1,0,0,0,0,0,0,1,0,0
1573,4391.45,47,96.1,0,0,1,0,0,0,0,0,0,1,0
1574,270.6,15,19.65,0,0,1,0,1,0,1,0,0,0,0
1575,6710.5,66,99.5,0,0,0,0,0,0,0,0,1,0,0
1576,3975.9,68,60.65,0,1,1,0,0,1,0,0,0,0,1
1577,1704.95,17,98.6,0,0,1,0,0,1,0,0,1,0,1
1578,415.95,7,59.5,0,0,0,0,0,0,1,0,1,0,1
1579,950.2,12,80.45,0,1,0,0,0,0,0,0,1,0,0
1580,1497.05,21,71.7,0,1,1,0,0,1,0,0,0,0,0
1581,780.15,21,36.0,1,0,0,0,0,0,1,0,0,0,1
1582,3512.15,56,65.2,0,0,1,0,0,1,0,0,0,1,0
1583,273.25,6,48.95,0,0,0,1,0,0,0,0,0,0,0
1584,3517.9,65,53.5,1,1,0,0,0,1,0,1,0,0,0
1585,3375.9,42,80.45,0,0,1,1,0,0,0,0,0,1,1
1586,7508.55,68,109.05,0,0,0,0,0,1,0,1,0,1,1
1587,1245.05,48,26.3,0,0,0,0,1,1,0,1,0,0,0
1588,5347.95,50,106.8,0,1,1,0,0,0,0,0,0,0,1
1589,493.65,7,64.95,0,1,0,0,0,0,0,0,0,0,0
1590,1263.85,63,19.35,0,0,0,0,1,0,0,1,0,0,0
1591,385.55,17,21.1,0,0,0,1,1,0,0,0,0,0,0
1592,3384.0,42,77.95,0,0,0,1,0,0,0,0,1,0,0
1593,84.2,4,18.85,0,0,0,0,1,0,1,0,0,0,0
1594,1638.7,62,26.0,0,0,0,0,1,1,0,1,0,0,0
1595,165.4,2,74.7,0,1,0,0,0,0,0,0,1,0,0
1596,120.25,2,70.35,0,0,0,0,0,0,0,0,0,0,0
1597,4473.45,48,96.9,0,0,0,0,0,1,0,1,0,1,0
1598,520.55,27,19.55,0,0,0,0,1,1,0,1,0,0,0
1599,5717.85,70,80.4,0,0,0,0,0,1,0,1,0,0,1
1600,88.8,1,88.8,0,1,0,0,0,0,0,0,1,0,0
1601,4312.5,46,94.65,0,0,1,0,0,0,0,0,0,0,0
1602,2755.35,30,90.25,0,0,0,0,0,0,0,0,1,0,0
1603,994.55,15,64.65,0,0,0,0,0,1,0,0,1,1,0
1604,6511.25,69,95.75,0,0,1,1,0,0,0,0,0,0,0
1605,1218.65,65,19.55,0,0,0,1,1,0,0,1,0,0,0
1606,7447.7,72,104.1,0,1,0,1,0,0,0,1,0,1,1
1607,1169.35,13,89.05,0,1,0,0,0,1,0,0,1,0,1
1608,279.5,17,20.1,0,0,1,0,1,0,1,0,0,0,0
1609,5720.35,51,111.55,0,0,1,0,0,0,0,0,0,1,1
1610,3121.45,51,60.5,0,0,0,1,0,0,0,1,0,1,1
1611,6468.6,72,90.95,0,0,0,0,0,1,0,1,0,1,1
1612,5918.8,67,87.4,0,0,1,0,0,0,0,0,1,0,0
1613,675.6,34,19.7,0,0,0,0,1,0,1,0,0,0,0
1614,3521.7,67,50.95,1,0,0,0,0,1,0,1,0,1,1
1615,923.1,49,20.05,0,0,1,0,1,1,0,0,0,0,0
1616,1110.35,53,19.4,0,0,0,0,1,0,1,1,0,0,0
1617,1611.65,27,59.45,0,0,0,0,0,0,0,0,0,0,1
1618,2293.6,23,94.75,0,1,0,0,0,0,0,0,1,0,0
1619,5553.25,69,81.5,0,0,0,1,0,0,0,1,0,1,1
1620,44.75,2,29.05,1,0,0,0,0,1,0,0,0,0,1
1621,3029.1,35,86.45,0,0,0,0,0,0,0,0,1,0,0
1622,3231.05,46,70.6,0,0,1,0,0,0,1,0,0,1,1
1623,5129.45,54,97.2,0,0,0,0,0,1,0,1,0,0,0
1624,5508.35,56,98.25,0,0,1,0,0,0,0,0,1,0,0
1625,655.9,9,75.75,0,0,0,0,0,1,0,0,1,0,0
1626,1191.2,20,59.2,0,0,0,0,0,1,0,0,0,1,1
1627,866.4,11,75.9,0,0,0,0,0,0,1,0,0,0,0
1628,2627.2,30,90.05,0,1,0,0,0,0,0,0,0,0,0
1629,4741.45,68,70.95,0,0,0,0,0,1,0,1,0,1,0
1630,4009.2,38,102.6,0,1,0,0,0,0,0,0,0,0,0
1631,1463.45,17,85.35,0,1,0,0,0,1,0,0,1,1,0
1632,5082.8,48,106.1,0,0,1,1,0,0,0,0,1,0,0
1633,43.8,1,43.8,0,0,0,0,0,0,0,0,0,0,0
1634,3707.6,63,59.0,1,0,0,0,0,0,0,1,0,1,0
1635,220.45,3,69.95,0,0,1,0,0,0,0,0,0,0,0
1636,1133.7,48,24.35,0,0,1,0,1,1,0,0,0,0,0
1637,1983.15,66,29.45,1,0,1,1,0,0,0,0,0,0,1
1638,5746.75,68,84.4,0,0,0,1,0,0,0,1,0,0,0
1639,770.6,17,45.05,0,1,0,0,0,0,0,0,1,0,0
1640,134.05,7,20.65,0,0,1,0,1,0,1,0,0,0,0
1641,6230.1,72,87.1,0,0,0,0,0,1,0,1,0,1,1
1642,573.05,29,19.85,0,0,0,0,1,0,1,0,0,0,0
1643,3419.3,37,90.35,0,0,0,0,0,0,0,0,0,0,1
1644,3587.25,34,109.8,0,0,0,0,0,0,1,0,1,1,0
1645,3541.35,42,84.65,0,1,0,0,0,0,0,0,1,0,0
1646,3801.3,59,65.5,0,0,1,0,0,0,1,0,0,1,1
1647,868.5,11,79.5,0,0,0,0,0,1,0,0,1,0,0
1648,4859.1,60,80.95,0,1,0,0,0,0,0,0,0,1,0
1649,1439.35,27,56.15,0,0,0,0,0,0,1,0,0,0,1
1650,85.8,1,85.8,0,0,0,0,0,0,1,0,1,0,0
1651,79.1,1,79.1,0,1,0,0,0,0,0,0,1,0,0
1652,592.75,17,34.4,1,0,0,0,0,0,1,0,0,1,0
1653,1185.95,58,20.75,0,0,0,0,1,0,1,1,0,0,0
1654,18.8,1,18.8,0,0,1,0,1,0,1,0,0,0,0
1655,134.5,3,44.3,0,0,0,0,0,0,1,0,1,0,0
1656,4921.2,53,90.8,0,0,0,0,0,0,0,0,0,1,0
1657,901.25,35,25.6,0,0,0,0,1,0,0,0,0,0,0
1658,5341.8,50,105.95,0,0,0,1,0,0,0,0,1,1,0
1659,4859.95,68,70.8,0,0,0,1,0,0,0,1,0,0,1
1660,1139.2,47,25.4,0,0,0,0,1,0,0,0,0,0,0
1661,7082.45,65,108.8,0,1,0,0,0,1,0,0,0,0,0
1662,324.6,5,69.75,0,0,0,0,0,0,0,0,1,0,0
1663,4812.75,51,94.65,0,0,0,0,0,0,0,0,1,0,0
1664,4399.5,46,96.05,0,0,0,0,0,1,0,0,1,0,0
1665,663.55,9,76.85,0,0,0,0,0,0,0,0,0,0,0
1666,174.65,8,20.25,0,0,0,0,1,0,1,1,0,0,0
1667,321.7,14,24.8,0,0,1,1,1,0,0,0,0,0,0
1668,5125.5,45,115.65,0,0,0,0,0,0,0,0,0,1,1
1669,548.9,8,74.6,0,0,0,1,0,0,0,0,0,0,0
1670,50.15,1,50.15,0,1,0,0,0,0,1,0,1,0,0
1671,7031.3,66,103.15,0,0,1,0,0,1,0,0,0,1,0
1672,5016.65,72,72.1,0,0,0,1,0,0,0,1,0,1,1
1673,4594.95,41,113.6,0,0,0,0,0,1,0,0,1,1,1
1674,611.45,23,25.1,0,0,0,0,1,0,1,1,0,0,0
1675,2384.15,29,78.9,0,0,0,0,0,0,0,0,1,0,0
1676,319.85,4,80.15,0,0,0,0,0,0,0,0,0,1,0
1677,153.3,6,25.4,0,0,0,0,1,0,1,1,0,0,0
1678,7035.6,67,105.4,0,1,1,1,0,0,0,0,0,1,1
1679,344.2,7,45.75,0,1,0,0,0,0,1,0,0,0,0
1680,1431.65,56,24.45,0,0,1,0,1,0,1,0,0,0,0
1681,1849.2,72,25.0,0,0,0,1,1,0,0,1,0,0,0
1682,6083.1,72,85.25,0,0,0,0,0,0,0,1,0,1,0
1683,426.65,23,19.6,0,0,0,1,1,0,0,1,0,0,0
1684,1655.35,35,50.15,0,0,0,0,0,0,1,0,0,0,0
1685,1943.9,27,70.55,0,1,0,0,0,0,0,0,0,0,0
1686,1616.15,26,60.05,0,0,0,0,0,0,0,0,1,0,1
1687,314.95,12,26.4,0,0,1,0,1,0,1,0,0,0,0
1688,804.85,40,20.15,0,0,0,0,1,0,1,1,0,0,0
1689,465.7,7,58.85,1,0,0,0,0,0,1,0,0,1,0
1690,6669.05,70,97.55,0,0,0,1,0,0,0,0,0,1,0
1691,1161.75,60,19.65,0,0,0,1,1,0,0,1,0,0,0
1692,947.75,39,25.25,1,0,1,1,0,0,0,0,0,0,0
1693,8375.05,72,114.45,0,0,0,1,0,0,0,1,0,1,1
1694,34.7,1,34.7,1,0,0,0,0,0,0,0,1,0,0
1695,3770.0,54,70.7,0,0,1,0,0,0,0,0,0,0,1
1696,264.8,3,85.3,0,0,0,0,0,0,0,0,1,0,0
1697,4707.85,63,75.55,0,0,0,1,0,0,0,1,0,1,1
1698,6152.4,71,84.8,0,0,0,0,0,0,0,1,0,0,1
1699,958.1,42,20.65,0,0,1,0,1,0,1,0,0,0,0
1700,943.0,47,20.45,0,0,0,0,1,1,0,1,0,0,0
1701,6615.15,66,102.45,0,0,1,1,0,0,0,0,1,0,0
1702,2200.25,21,104.4,0,0,0,0,0,1,0,0,1,1,0
1703,425.1,11,35.65,1,0,0,0,0,0,0,0,0,0,1
1704,99.75,1,99.75,0,0,0,0,0,0,0,0,1,0,0
1705,5044.8,55,90.45,0,1,0,0,0,0,0,0,0,0,1
1706,6743.55,69,97.65,0,0,0,1,0,0,0,1,0,0,1
1707,196.4,3,73.85,0,1,0,0,0,0,0,0,0,0,0
1708,299.7,4,74.4,0,0,0,0,0,0,0,0,1,0,1
1709,2093.9,30,69.1,0,1,0,1,0,0,0,1,0,0,1
1710,417.75,5,82.75,0,0,0,0,0,0,0,0,0,0,1
1711,1725.4,71,24.4,0,0,0,1,1,0,0,1,0,0,0
1712,1620.2,29,55.25,0,0,1,0,0,0,0,0,0,0,0
1713,3169.55,52,61.35,0,0,0,0,0,1,0,0,0,0,1
1714,5233.25,68,76.75,0,0,1,1,0,0,0,0,0,1,0
1715,967.85,46,19.4,0,0,0,0,1,0,1,1,0,0,0
1716,438.05,8,54.75,0,0,0,1,0,0,0,0,0,0,0
1717,1421.9,72,19.7,0,0,0,1,1,0,0,1,0,0,0
1718,323.15,17,19.9,0,0,1,0,1,1,0,0,0,0,0
1719,318.6,3,107.95,0,0,0,0,0,0,0,0,0,0,1
1720,163.7,2,83.8,0,1,0,0,0,1,0,0,0,0,0
1721,639.65,9,74.25,0,0,0,1,0,0,0,0,1,1,0
1722,2928.5,51,56.4,1,0,1,1,0,0,0,0,0,0,0
1723,100.35,6,20.1,0,0,0,0,1,0,1,1,0,0,0
1724,273.2,3,94.9,0,0,0,0,0,0,0,0,0,0,0
1725,1608.15,17,94.2,0,1,0,0,0,0,0,0,0,0,0
1726,1441.95,30,49.9,0,0,0,0,0,0,0,0,0,0,0
1727,2168.15,31,71.05,0,0,0,0,0,0,0,0,0,0,1
1728,3618.7,45,81.65,0,0,0,0,0,1,0,1,0,1,1
1729,5692.65,64,89.45,0,0,1,0,0,1,0,0,0,1,0
1730,59.85,1,59.85,0,0,0,0,0,0,0,0,1,0,0
1731,69.6,1,69.6,0,1,0,0,0,0,0,0,1,0,0
1732,5969.3,61,99.0,0,1,1,0,0,0,0,0,0,0,0
1733,19.05,1,19.05,0,0,0,0,1,0,1,0,0,0,0
1734,418.8,9,45.4,1,0,0,0,0,0,0,0,1,0,0
1735,8100.55,72,114.45,0,0,0,0,0,1,0,1,0,1,1
1736,19.5,1,19.5,0,0,0,0,1,0,1,0,1,0,0
1737,313.45,7,44.25,0,0,0,0,0,0,1,0,0,0,0
1738,6130.95,66,90.55,0,0,1,0,0,1,0,0,0,0,1
1739,69.9,1,69.9,0,0,0,0,0,0,0,0,1,0,0
1740,745.3,40,20.4,0,0,0,0,1,1,0,0,0,0,0
1741,1212.1,16,71.4,0,0,0,0,0,1,0,0,0,0,0
1742,183.75,2,87.15,0,0,0,0,0,1,0,0,1,0,0
1743,1583.5,67,24.85,0,0,0,1,1,0,0,1,0,0,0
1744,4162.05,41,104.45,0,0,1,0,0,1,0,0,0,1,0
1745,1119.9,56,19.8,0,0,0,1,1,0,0,1,0,0,0
1746,8013.55,72,116.45,0,0,0,0,0,1,0,1,0,1,1
1747,264.85,3,84.75,0,0,0,0,0,1,0,0,1,0,0
1748,1102.4,54,20.05,0,0,0,1,1,0,0,1,0,0,0
1749,5832.0,52,110.75,0,1,0,0,0,0,0,0,0,0,1
1750,4304.5,50,89.7,0,0,0,0,0,1,0,1,0,0,1
1751,1178.4,14,89.95,0,0,0,0,0,0,0,0,1,0,1
1752,1421.75,27,48.7,0,0,1,1,0,0,0,0,0,1,0
1753,6827.5,72,96.6,0,1,0,0,0,1,0,1,0,1,1
1754,4698.05,62,74.3,0,0,1,1,0,0,0,0,0,1,0
1755,654.5,12,54.3,0,0,0,0,0,0,0,0,0,0,1
1756,3268.05,44,74.85,0,1,1,0,0,1,0,0,0,0,1
1757,4362.05,54,79.95,0,0,0,0,0,1,0,1,0,0,1
1758,1386.9,68,20.05,0,0,0,0,1,1,0,1,0,0,0
1759,415.4,20,19.4,0,0,0,0,1,0,1,0,0,0,0
1760,2614.1,50,54.9,0,0,1,0,0,1,0,0,0,0,0
1761,1513.6,58,24.45,0,0,0,1,1,0,0,1,0,0,0
1762,3161.6,35,89.65,0,0,0,0,0,1,0,0,0,0,0
1763,80.95,2,45.4,0,0,0,0,0,0,0,0,0,0,0
1764,4676.7,63,75.7,0,0,0,0,0,0,1,1,0,1,1
1765,6526.65,58,110.65,0,0,1,1,0,0,0,0,0,1,0
1766,583.3,27,20.55,0,0,1,0,1,0,1,0,0,0,0
1767,8078.1,71,115.15,0,0,0,1,0,0,0,1,0,1,1
1768,3503.5,63,58.55,0,0,1,1,0,0,0,0,0,0,0
1769,6669.45,71,93.25,0,0,0,0,0,1,0,0,0,0,0
1770,4689.5,41,113.2,0,1,0,0,0,0,0,0,1,1,0
1771,1201.15,13,90.5,0,1,0,0,0,0,0,0,1,0,0
1772,143.65,2,79.0,0,0,0,0,0,0,0,0,1,0,0
1773,1292.65,68,19.35,0,0,0,0,1,1,0,1,0,0,0
1774,48.75,1,48.75,0,0,0,0,0,0,1,0,0,1,0
1775,7108.2,65,109.05,0,1,0,0,0,0,0,1,0,1,1
1776,1802.55,72,25.0,0,1,0,0,1,1,0,1,0,0,0
1777,1505.15,28,54.9,0,0,0,1,0,0,0,0,0,0,1
1778,1859.1,72,24.75,0,0,0,1,1,0,0,1,0,0,0
1779,168.5,2,91.15,0,0,0,0,0,0,0,0,0,1,0
1780,390.85,18,20.15,0,0,1,0,1,1,0,0,1,0,0
1781,6339.45,60,104.35,0,1,1,0,0,0,0,0,0,0,0
1782,1652.4,26,66.05,0,1,0,0,0,0,0,0,0,0,1
1783,71.65,1,71.65,0,0,0,0,0,0,0,0,1,0,0
1784,77.5,4,20.35,0,0,0,0,1,0,1,0,1,0,0
1785,6392.85,68,92.2,0,0,0,1,0,0,0,1,0,1,1
1786,3264.5,38,84.25,0,0,0,1,0,0,0,0,1,0,1
1787,4599.15,42,105.2,0,1,1,0,0,1,0,0,0,1,0
1788,1134.25,57,19.6,0,0,0,0,1,1,0,1,0,0,0
1789,1621.35,54,30.4,1,0,0,0,0,0,0,0,0,0,0
1790,947.3,12,78.1,0,0,0,0,0,1,0,0,1,0,0
1791,2722.2,44,61.5,0,0,1,0,0,0,1,0,0,1,0
1792,3058.3,42,69.4,0,0,0,0,0,1,0,0,0,1,0
1793,1769.6,72,24.75,0,0,0,0,1,1,0,1,0,0,0
1794,6293.75,71,91.05,0,0,0,0,0,0,1,1,0,1,1
1795,1761.05,19,89.65,0,0,0,0,0,0,1,0,1,0,0
1796,1642.75,23,73.65,0,0,0,1,0,0,0,0,0,0,1
1797,578.5,30,19.4,0,0,0,1,1,0,0,1,0,0,0
1798,954.9,35,26.2,0,0,1,0,1,1,0,0,0,0,0
1799,973.25,10,98.7,0,0,0,0,0,0,0,0,1,1,0
1800,43.85,1,43.85,0,0,0,0,0,1,0,0,0,0,0
1801,1490.4,22,69.7,0,0,0,0,0,0,1,0,0,0,0
1802,280.0,7,38.55,1,0,0,0,0,0,1,1,0,1,0
1803,1901.25,36,53.1,1,0,0,0,0,0,1,1,0,1,1
1804,716.4,34,20.65,0,0,0,0,1,0,1,0,0,0,0
1805,4720.0,72,64.45,0,0,0,1,0,0,0,1,0,1,0
1806,930.95,36,25.1,0,0,0,1,1,0,0,1,0,0,0
1807,76.35,1,76.35,0,0,0,0,0,0,0,0,1,0,0
1808,1676.95,23,79.15,0,0,0,0,0,0,0,0,1,0,0
1809,2642.05,32,85.0,0,1,0,0,0,0,0,0,1,0,0
1810,6770.85,71,95.15,0,0,1,1,0,0,0,0,0,1,1
1811,1835.3,23,79.35,0,1,0,0,0,0,1,0,0,0,0
1812,1588.25,17,96.65,0,0,1,0,0,1,0,0,0,0,0
1813,75.5,1,75.5,0,0,0,0,0,0,0,0,0,0,1
1814,258.35,12,19.7,0,0,0,0,1,0,1,1,0,0,0
1815,1502.25,72,20.5,0,0,0,1,1,0,0,1,0,0,0
1816,19.2,1,19.2,0,0,0,0,1,0,1,0,0,0,0
1817,6929.4,72,98.35,0,1,0,0,0,1,0,1,0,0,0
1818,4453.3,60,74.35,0,0,0,0,0,1,0,0,0,0,0
1819,3244.4,61,51.35,1,0,0,1,0,0,0,1,0,0,1
1820,323.45,6,45.65,0,0,0,0,0,0,1,0,0,0,0
1821,2661.1,32,85.3,0,1,0,0,0,0,0,0,1,0,0
1822,2697.4,31,86.55,0,0,0,1,0,0,0,0,1,0,0
1823,1424.5,19,73.85,0,0,0,1,0,0,0,0,1,0,0
1824,1401.15,72,20.3,0,0,0,0,1,1,0,1,0,0,0
1825,1739.6,32,54.2,0,0,0,0,0,0,0,0,0,0,0
1826,5931.0,65,90.65,0,0,0,0,0,0,0,0,0,0,0
1827,2333.85,45,50.9,1,0,0,0,0,1,0,0,0,1,0
1828,949.85,42,25.05,0,0,1,0,1,0,0,0,0,0,0
1829,572.45,8,74.85,0,0,0,0,0,0,0,0,0,0,0
1830,696.8,32,20.5,0,0,0,0,1,0,1,1,0,0,0
1831,1381.8,22,63.55,0,1,0,0,0,0,1,0,0,1,1
1832,2572.95,57,44.85,1,1,0,0,0,0,0,0,1,0,0
1833,47.95,1,47.95,0,0,0,0,0,0,0,0,0,1,0
1834,45.1,1,45.1,0,1,0,0,0,0,0,0,1,0,0
1835,45.0,1,45.0,0,0,0,0,0,0,0,0,0,0,0
1836,2122.45,24,96.0,0,0,0,0,0,0,0,0,1,0,1
1837,20.05,1,20.05,0,0,0,0,1,1,0,0,1,0,0
1838,4931.8,54,90.05,0,1,0,0,0,0,0,0,0,0,0
1839,116.95,4,25.3,0,0,0,1,1,0,0,1,0,0,0
1840,6937.95,65,108.65,0,0,0,0,0,1,0,1,1,1,1
1841,1261.7,56,24.3,0,0,1,0,1,0,0,0,0,0,0
1842,3273.8,45,75.95,0,0,0,0,0,0,0,0,0,1,0
1843,1415.85,71,19.7,0,0,0,1,1,0,0,1,0,0,0
1844,3958.2,59,66.4,0,0,1,1,0,0,0,0,0,1,0
1845,2492.25,69,35.75,1,0,1,0,0,1,0,0,0,0,0
1846,279.2,19,18.8,0,0,1,0,1,0,1,0,0,0,0
1847,1083.0,55,19.4,0,0,0,1,1,0,0,1,0,0,0
1848,755.5,38,19.3,0,0,1,0,1,0,1,0,0,0,0
1849,402.6,10,45.55,0,0,0,0,0,0,0,0,1,0,0
1850,3252.0,47,67.45,0,1,0,1,0,0,0,0,0,1,0
1851,68.75,2,35.1,1,0,0,0,0,0,0,0,1,0,0
1852,46.2,1,46.2,0,0,0,1,0,0,0,0,1,0,0
1853,45.15,1,45.15,0,0,0,0,0,0,0,0,1,0,0
1854,43.3,1,43.3,1,1,0,0,0,0,0,0,1,0,0
1855,936.85,46,20.1,0,0,0,0,1,0,1,1,0,0,0
1856,2250.65,38,57.15,0,1,0,1,0,0,0,0,1,1,0
1857,3857.1,65,58.9,0,0,0,1,0,0,0,1,0,1,1
1858,1441.1,19,73.2,0,0,0,0,0,0,0,0,1,1,0
1859,4338.6,52,85.35,0,0,0,0,0,0,0,0,1,0,0
1860,1378.45,71,19.45,0,0,0,0,1,0,1,1,0,0,0
1861,45.95,1,45.95,0,0,0,0,0,0,1,0,1,0,0
1862,2566.3,52,50.5,1,1,0,0,0,0,0,0,0,0,1
1863,171.0,6,25.1,0,0,1,0,1,0,1,0,0,0,0
1864,1597.4,26,60.7,0,1,1,0,0,0,1,0,0,0,0
1865,4744.35,48,99.0,0,1,1,0,0,0,0,0,0,0,0
1866,6721.6,64,104.4,0,0,1,0,0,1,0,0,0,1,1
1867,247.25,3,83.75,0,0,0,0,0,0,0,0,1,0,0
1868,44.05,1,44.05,0,0,0,0,0,1,0,0,0,0,0
1869,1734.65,72,24.1,0,0,0,1,1,0,0,1,0,0,0
1870,45.55,1,45.55,0,0,0,0,0,0,1,0,0,0,0
1871,4539.35,51,93.8,0,0,0,0,0,0,0,0,0,1,0
1872,804.25,41,19.7,0,0,0,0,1,1,0,1,0,0,0
1873,5011.15,72,70.65,0,0,0,1,0,0,0,1,0,1,0
1874,3574.5,43,86.45,0,0,0,1,0,0,0,1,0,1,1
1875,8086.4,72,114.1,0,0,0,1,0,0,0,1,0,1,1
1876,4563.0,47,95.2,0,0,1,1,0,0,0,0,0,0,0
1877,6362.35,72,88.55,0,0,0,1,0,0,0,1,0,1,1
1878,67.1,3,20.75,0,0,0,1,1,0,0,0,0,0,0
1879,70.05,1,70.05,0,0,0,0,0,0,0,0,1,0,0
1880,165.45,2,86.0,0,0,0,0,0,0,0,0,1,0,0
1881,1156.55,26,44.65,1,0,0,0,0,1,0,0,0,1,0
1882,1834.15,29,60.2,0,0,0,0,0,0,1,0,0,1,0
1883,3653.35,35,100.5,0,1,0,0,0,1,0,0,1,1,1
1884,1477.65,27,55.45,0,0,1,0,0,1,0,0,0,1,0
1885,1706.45,24,70.3,0,0,0,1,0,0,0,0,0,1,1
1886,3953.7,67,60.4,0,0,0,0,0,1,0,1,0,1,1
1887,1194.3,16,72.65,0,0,0,0,0,0,0,0,1,0,0
1888,1327.85,23,55.8,0,0,1,0,0,1,0,0,0,0,0
1889,419.7,14,31.1,1,0,0,0,0,0,1,0,0,0,0
1890,21.0,1,21.0,0,0,0,0,1,0,0,0,1,0,0
1891,45.1,1,45.1,0,1,0,0,0,0,1,0,1,0,0
1892,207.35,4,50.95,1,1,0,1,0,0,0,0,0,0,0
1893,1083.7,16,69.1,0,0,0,0,0,0,0,0,0,1,0
1894,2007.85,46,43.95,1,0,0,0,0,0,0,0,0,0,0
1895,5882.75,68,86.5,0,0,0,0,0,1,0,1,0,1,1
1896,2657.55,38,69.95,0,0,0,0,0,0,0,0,0,1,1
1897,1527.5,30,50.4,0,1,0,0,0,1,0,0,1,0,0
1898,378.4,5,78.95,0,1,0,0,0,0,0,0,1,0,0
1899,1612.2,17,90.95,0,0,0,1,0,0,0,0,0,0,0
1900,76.65,4,19.9,0,0,0,0,1,0,1,1,0,0,0
1901,260.7,12,20.15,0,0,1,0,1,0,0,0,0,0,0
1902,6441.85,72,90.6,0,0,0,1,0,0,0,1,0,1,1
1903,266.8,3,92.0,0,0,0,0,0,0,0,0,0,0,0
1904,5124.6,56,94.45,0,0,0,0,0,0,0,0,1,0,1
1905,962.25,41,24.85,0,0,1,0,1,0,1,0,0,0,0
1906,1382.9,40,36.0,1,0,1,1,0,0,0,0,0,0,1
1907,571.05,7,78.5,0,0,0,0,0,0,0,0,0,1,1
1908,1399.35,69,19.95,0,0,0,1,1,0,0,1,0,0,0
1909,150.0,7,20.65,0,0,1,0,1,0,1,0,0,0,0
1910,167.2,5,30.5,1,0,0,0,0,0,0,0,0,0,0
1911,7657.4,72,106.1,0,0,0,1,0,0,0,1,0,1,1
1912,865.05,44,20.5,0,0,1,0,1,1,0,0,0,0,0
1913,6153.85,65,95.5,0,0,1,0,0,0,0,0,0,0,0
1914,174.2,3,64.6,0,0,0,0,0,0,0,0,0,0,1
1915,1269.6,24,51.1,0,0,0,1,0,0,0,0,0,0,1
1916,3862.55,44,84.8,0,0,0,0,0,1,0,0,1,0,0
1917,6352.4,72,89.1,0,1,0,1,0,0,0,1,0,1,1
1918,1348.5,24,54.95,0,0,0,0,0,0,0,0,0,1,1
1919,50.9,1,50.9,0,0,0,0,0,0,1,0,1,0,0
1920,471.55,22,20.45,0,0,0,0,1,1,0,0,0,0,0
1921,5931.75,70,85.95,0,0,0,1,0,0,0,1,0,0,1
1922,1404.65,25,60.35,0,0,0,0,0,0,0,0,0,0,0
1923,726.1,37,19.8,0,0,0,0,1,1,0,1,0,0,0
1924,1961.6,22,85.35,0,1,0,0,0,1,0,0,0,0,0
1925,4194.85,59,72.1,0,0,0,0,0,1,0,1,0,0,1
1926,4872.45,49,99.8,0,0,0,0,0,0,0,0,1,0,0
1927,5118.95,47,107.35,0,0,0,0,0,1,0,0,1,0,1
1928,658.95,31,19.55,0,0,0,0,1,0,1,0,1,0,0
1929,81.05,1,81.05,0,0,0,0,0,0,0,0,0,0,0
1930,76.95,3,20.5,0,0,0,0,1,0,0,0,0,0,0
1931,5809.75,53,111.8,0,0,1,0,0,1,0,0,0,0,1
1932,20.2,1,20.2,0,0,0,0,1,0,1,0,0,0,0
1933,415.9,20,19.7,0,0,1,0,1,0,1,0,0,0,0
1934,246.5,3,79.1,0,0,0,0,0,0,0,0,1,1,0
1935,996.95,51,19.85,0,0,1,0,1,1,0,0,0,0,0
1936,3145.15,51,60.5,0,0,1,0,0,1,0,0,0,1,1
1937,265.3,13,19.55,0,0,0,0,1,0,1,1,0,0,0
1938,20.9,1,20.9,0,0,0,0,1,0,1,0,0,0,0
